2026-02-28 14:40:03 | db_manager                | INFO     | Database initialized: sqlite:///C:\Users\karta\OneDrive\Desktop\AI_Checker\exam_checker\exam_checker.db
domain: "googleapis.com"
metadata {
  key: "consoleUrl"
  value: "https://console.developers.google.com/billing/enable?project=166117336159"
}
metadata {
  key: "consumer"
  value: "projects/166117336159"
}
metadata {
  key: "containerInfo"
  value: "166117336159"
}
metadata {
  key: "service"
  value: "vision.googleapis.com"
}
, locale: "en-US"
message: "This API method requires billing to be enabled. Please enable billing on project #166117336159 by visiting https://console.developers.google.com/billing/enable?project=166117336159 then retry. If you enabled billing for this project recently, wait a few minutes for the action to propagate to our systems and retry."
, links {
  description: "Google developers console billing"
  url: "https://console.developers.google.com/billing/enable?project=166117336159"
}
]
2026-03-02 13:59:17 | multilingual_ocr          | DEBUG    | Multilingual OCR: 72 chars, langs=['en'], confidence=0.974
2026-03-02 13:59:17 | ocr_router                | INFO     | OCR result: engine=vision_api_multilingual_fallback, confidence=0.974, text_length=72
2026-03-02 13:59:17 | blank_detector            | DEBUG    | Ink ratio: 0.0435, threshold: 0.01, blank: False
2026-03-02 13:59:18 | handwriting_ocr           | DEBUG    | Handwriting OCR: 97 chars, confidence=0.962
2026-03-02 13:59:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.962, text_length=97
2026-03-02 13:59:18 | blank_detector            | DEBUG    | Ink ratio: 0.0380, threshold: 0.01, blank: False
2026-03-02 13:59:19 | handwriting_ocr           | DEBUG    | Handwriting OCR: 90 chars, confidence=0.965
2026-03-02 13:59:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.965, text_length=90
2026-03-02 13:59:19 | blank_detector            | DEBUG    | Ink ratio: 0.0571, threshold: 0.01, blank: False
2026-03-02 13:59:20 | handwriting_ocr           | DEBUG    | Handwriting OCR: 183 chars, confidence=0.973
2026-03-02 13:59:20 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.973, text_length=183
2026-03-02 13:59:20 | blank_detector            | DEBUG    | Ink ratio: 0.0067, threshold: 0.01, blank: True
2026-03-02 13:59:20 | ocr_router                | INFO     | Region detected as blank
2026-03-02 13:59:20 | blank_detector            | DEBUG    | Ink ratio: 0.0346, threshold: 0.01, blank: False
2026-03-02 13:59:21 | handwriting_ocr           | DEBUG    | Handwriting OCR: 79 chars, confidence=0.983
2026-03-02 13:59:21 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.983, text_length=79
2026-03-02 13:59:21 | blank_detector            | DEBUG    | Ink ratio: 0.0365, threshold: 0.01, blank: False
2026-03-02 13:59:22 | handwriting_ocr           | DEBUG    | Handwriting OCR: 358 chars, confidence=0.984
2026-03-02 13:59:22 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.984, text_length=358
2026-03-02 13:59:22 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 13:59:22 | ocr_router                | INFO     | Region detected as blank
2026-03-02 13:59:22 | blank_detector            | DEBUG    | Ink ratio: 0.0252, threshold: 0.01, blank: False
2026-03-02 13:59:24 | handwriting_ocr           | DEBUG    | Handwriting OCR: 141 chars, confidence=0.985
2026-03-02 13:59:24 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.985, text_length=141
2026-03-02 13:59:24 | blank_detector            | DEBUG    | Ink ratio: 0.0306, threshold: 0.01, blank: False
2026-03-02 13:59:24 | handwriting_ocr           | DEBUG    | Handwriting OCR: 80 chars, confidence=0.976
2026-03-02 13:59:24 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.976, text_length=80
2026-03-02 13:59:24 | blank_detector            | DEBUG    | Ink ratio: 0.0638, threshold: 0.01, blank: False
2026-03-02 14:01:55 | db_manager                | INFO     | Database initialized: sqlite:///C:\Users\karta\OneDrive\Desktop\AI_Checker\exam_checker\exam_checker.db
2026-03-02 14:02:05 | folder_scanner            | INFO     | Parsed folder name 'MB3204_MSE' → code=MB3204, title=MSE
2026-03-02 14:02:05 | folder_scanner            | INFO     | Scan complete — answer_key=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\answer_key.pdf, question_paper=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\questionpaper.pdf, students=2
2026-03-02 14:02:07 | folder_scanner            | INFO     | Scan complete — answer_key=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\answer_key.pdf, question_paper=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\questionpaper.pdf, students=2
2026-03-02 14:02:07 | folder_scanner            | INFO     | Parsed folder name 'MB3204_MSE' → code=MB3204, title=MSE
2026-03-02 14:02:07 | course_processor          | INFO     | Course detected: MB3204 — [MSE] (from folder_name)
2026-03-02 14:02:07 | course_processor          | INFO     | Course ready: MB3204
2026-03-02 14:02:07 | course_processor          | INFO     | Scanning folder: C:/Users/karta/Downloads/Content (2)/Content/MB3204_MSE
2026-03-02 14:02:07 | folder_scanner            | INFO     | Scan complete — answer_key=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\answer_key.pdf, question_paper=C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\questionpaper.pdf, students=2
2026-03-02 14:02:07 | course_processor          | INFO     |   Answer Key:     C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\answer_key.pdf
  Question Paper: C:\Users\karta\Downloads\Content (2)\Content\MB3204_MSE\questionpaper.pdf
  Student Sheets: 2 file(s)
    · student_49211003.pdf
    · student_4921127.pdf
2026-03-02 14:02:07 | course_processor          | INFO     | Setting up course: MB3204
2026-03-02 14:02:07 | course_processor          | INFO     | Processing answer key...
2026-03-02 14:02:07 | pdf_converter             | DEBUG    | Page 1/8 converted: 2479x3506
2026-03-02 14:02:07 | pdf_converter             | DEBUG    | Page 2/8 converted: 2480x3507
2026-03-02 14:02:08 | pdf_converter             | DEBUG    | Page 3/8 converted: 2480x3507
2026-03-02 14:02:08 | pdf_converter             | DEBUG    | Page 4/8 converted: 2480x3507
2026-03-02 14:02:08 | pdf_converter             | DEBUG    | Page 5/8 converted: 2480x3507
2026-03-02 14:02:08 | pdf_converter             | DEBUG    | Page 6/8 converted: 2480x3507
2026-03-02 14:02:08 | pdf_converter             | DEBUG    | Page 7/8 converted: 2480x3507
2026-03-02 14:02:09 | pdf_converter             | DEBUG    | Page 8/8 converted: 2480x3507
2026-03-02 14:02:09 | pdf_converter             | INFO     | Converted 8 pages from answer_key.pdf
2026-03-02 14:02:09 | scan_enhancer             | DEBUG    | Deskewed by -1.01°
2026-03-02 14:02:15 | region_segmenter          | INFO     | Segmented page into 16 regions
2026-03-02 14:02:16 | scan_enhancer             | DEBUG    | Deskewed by 1.00°
2026-03-02 14:02:22 | region_segmenter          | INFO     | Segmented page into 10 regions
2026-03-02 14:02:23 | scan_enhancer             | DEBUG    | Deskewed by -1.00°
2026-03-02 14:02:29 | region_segmenter          | INFO     | Segmented page into 11 regions
2026-03-02 14:02:30 | scan_enhancer             | DEBUG    | Deskewed by 0.92°
2026-03-02 14:02:36 | region_segmenter          | INFO     | Segmented page into 11 regions
2026-03-02 14:02:37 | scan_enhancer             | DEBUG    | Deskewed by -1.07°
2026-03-02 14:02:43 | region_segmenter          | INFO     | Segmented page into 12 regions
2026-03-02 14:02:44 | scan_enhancer             | DEBUG    | Deskewed by 1.03°
2026-03-02 14:02:50 | region_segmenter          | INFO     | Segmented page into 11 regions
2026-03-02 14:02:50 | scan_enhancer             | DEBUG    | Deskewed by -1.89°
2026-03-02 14:02:57 | region_segmenter          | INFO     | Segmented page into 5 regions
2026-03-02 14:03:04 | region_segmenter          | INFO     | Segmented page into 9 regions
2026-03-02 14:03:04 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 14:03:04 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:04 | blank_detector            | DEBUG    | Ink ratio: 0.0270, threshold: 0.01, blank: False
2026-03-02 14:03:15 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 failed to connect to all addresses; last error: UNAVAILABLE: ipv4:216.239.38.223:443: ConnectEx: No route to host (A socket operation was attempted to an unreachable host.
 -- 10065)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0079, threshold: 0.01, blank: True
2026-03-02 14:03:16 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0423, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0426, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0420, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0552, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0461, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:16 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:16 | blank_detector            | DEBUG    | Ink ratio: 0.0519, threshold: 0.01, blank: False
2026-03-02 14:03:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0340, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0435, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0380, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0571, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0067, threshold: 0.01, blank: True
2026-03-02 14:03:17 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0346, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0365, threshold: 0.01, blank: False
2026-03-02 14:03:17 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:17 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 14:03:17 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:17 | blank_detector            | DEBUG    | Ink ratio: 0.0252, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:18 | blank_detector            | DEBUG    | Ink ratio: 0.0306, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:18 | blank_detector            | DEBUG    | Ink ratio: 0.0638, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:18 | blank_detector            | DEBUG    | Ink ratio: 0.0298, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:18 | blank_detector            | DEBUG    | Ink ratio: 0.0591, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:18 | blank_detector            | DEBUG    | Ink ratio: 0.0185, threshold: 0.01, blank: False
2026-03-02 14:03:18 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0649, threshold: 0.01, blank: False
2026-03-02 14:03:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0274, threshold: 0.01, blank: False
2026-03-02 14:03:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0375, threshold: 0.01, blank: False
2026-03-02 14:03:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 14:03:19 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0047, threshold: 0.01, blank: True
2026-03-02 14:03:19 | ocr_router                | INFO     | Region detected as blank
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0354, threshold: 0.01, blank: False
2026-03-02 14:03:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0524, threshold: 0.01, blank: False
2026-03-02 14:03:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:19 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:19 | blank_detector            | DEBUG    | Ink ratio: 0.0336, threshold: 0.01, blank: False
2026-03-02 14:03:20 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:20 | blank_detector            | DEBUG    | Ink ratio: 0.0384, threshold: 0.01, blank: False
2026-03-02 14:03:20 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:20 | blank_detector            | DEBUG    | Ink ratio: 0.0314, threshold: 0.01, blank: False
2026-03-02 14:03:20 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:20 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:20 | blank_detector            | DEBUG    | Ink ratio: 0.0371, threshold: 0.01, blank: False
2026-03-02 14:03:20 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:22 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:22 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:22 | blank_detector            | DEBUG    | Ink ratio: 0.0302, threshold: 0.01, blank: False
2026-03-02 14:03:23 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:24 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:24 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 14:03:24 | blank_detector            | DEBUG    | Ink ratio: 0.0403, threshold: 0.01, blank: False
2026-03-02 14:03:25 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:26 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 503 DNS resolution failed for vision.googleapis.com:443: UNAVAILABLE: getaddrinfo: WSA Error (No such host is known.
 -- 11001)
2026-03-02 14:03:26 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
